"country","Lat","Lon","Site","prev_above_0","wk3_start","wk2_start","wk1_start","t4","date","genus","scientific","susceptibility","nPos_FS","nNeg_FS","nDead_FS","nAlive_FS","nFatalUnk_FS","nPos_all","nNeg_all","nDead_all","nAlive_all","nFatalUnk_all","richness","sppAbun","siteAbun","wk3_avgTemp","wk2_avgTemp","wk1_avgTemp","temp_t4","temp_t0","wk3_avgSM","wk2_avgSM","wk1_avgSM","soilM_t4","soilM_t0","tmin_wc","tavg_wc","tmax_wc","prec_wc","bio1_wc","bio2_wc","bio3_wc","bio4_wc","bio5_wc","bio6_wc","bio7_wc","bio8_wc","bio9_wc","bio10_wc","bio11_wc","bio12_wc","bio13_wc","bio14_wc","bio15_wc","bio16_wc","bio17_wc","bio18_wc","bio19_wc","diagnosticLab","principalInvestigator","Sample_bcid","collectorList"
"Germany",49.972056,6.440167,88,"0",2018-05-26,2018-06-02,2018-06-09,2018-06-19,2018-06-23,"Rana","Rana temporaria",1,0,0,0,0,0,0,2,0,2,0,2,2,14,19.3306692940847,19.271683175223,17.4057730538506,17.695062255859,12.756433105469,6.20707770756313,6.15509312493461,6.22955526624407,6.02942514419556,5.93019342422485,10.5839996337891,15.496000289917,20.4120006561279,7,9.15716648101807,7.86100006103516,32.6616249084473,611.624816894531,22.8600006103516,-1.20799994468689,24.068000793457,2.79999995231628,5.03000020980835,16.8313331604004,1.83866667747498,82.1,8.3,5.4,1.15321102142334,23.3,17.9,20.2,21.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0172_BIT_2018_17","Bsal Consortium Germany"
"Germany",49.974778,6.482083,89,"0",2018-05-26,2018-06-02,2018-06-09,2018-06-19,2018-06-23,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,1,0,1,0,1,1,1,19.3306692940847,19.271683175223,17.4057730538506,17.695062255859,12.756433105469,6.20707770756313,6.15509312493461,6.22955526624407,6.02942514419556,5.93019342422485,10.4919996261597,15.4440002441406,20.4039993286133,7,9.08583354949951,7.9243335723877,32.7939643859863,613.015502929688,22.8400001525879,-1.32400000095367,24.1639995574951,2.7206666469574,4.93933343887329,16.7859992980957,1.76333343982697,82.7,8.4,5.4,1.17700090408325,23.6,18.1,20.2,21.8,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0167_BIT_2018_12","Bsal Consortium Germany"
"Germany",49.976417,6.474156,90,"0",2017-03-13,2017-03-20,2017-03-27,2017-04-06,2017-04-10,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,16,0,16,0,2,16,28,13.0384863717215,13.2093782697405,13.13441292899,6.57012329101605,10.375177001953,6.06611721856253,6.10693490505219,6.13106180940356,5.99076318740845,5.93997192382812,3.37599992752075,7.97200012207031,12.576000213623,5.4,9.08583354949951,7.9243335723877,32.7939643859863,613.015502929688,22.8400001525879,-1.32400000095367,24.1639995574951,2.7206666469574,4.93933343887329,16.7859992980957,1.76333343982697,82.7,8.4,5.4,1.17700090408325,23.6,18.1,20.2,21.8,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0145_M140","Bsal Consortium Germany"
"Germany",49.976417,6.474156,90,"0",2018-05-24,2018-05-31,2018-06-07,2018-06-17,2018-06-21,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,2,0,2,0,2,2,9,13.0384863717215,13.2093782697405,13.13441292899,14.942712402344,15.374932861328,6.06611721856253,6.10693490505219,6.13106180940356,6.04954862594604,5.95842504501343,10.4919996261597,15.4440002441406,20.4039993286133,7,9.08583354949951,7.9243335723877,32.7939643859863,613.015502929688,22.8400001525879,-1.32400000095367,24.1639995574951,2.7206666469574,4.93933343887329,16.7859992980957,1.76333343982697,82.7,8.4,5.4,1.17700090408325,23.6,18.1,20.2,21.8,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0157_BIT_2018_02","Bsal Consortium Germany"
"Germany",49.976417,6.474156,90,"0",2019-02-20,2019-02-27,2019-03-06,2019-03-16,2019-03-20,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,35,0,35,0,2,35,51,13.0384863717215,13.2093782697405,13.13441292899,8.61364135742201,5.358148193359,6.06611721856253,6.10693490505219,6.13106180940356,6.07728147506714,5.88207387924194,1.23600006103516,5.07599973678589,8.90799999237061,6.7,9.08583354949951,7.9243335723877,32.7939643859863,613.015502929688,22.8400001525879,-1.32400000095367,24.1639995574951,2.7206666469574,4.93933343887329,16.7859992980957,1.76333343982697,82.7,8.4,5.4,1.17700090408325,23.6,18.1,20.2,21.8,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5149_BIT_2019_14","Bsal Consortium Germany"
"Germany",49.976417,6.474156,90,"0",2017-03-13,2017-03-20,2017-03-27,2017-04-06,2017-04-10,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,12,0,12,0,2,12,28,13.0384863717215,13.2093782697405,13.13441292899,6.57012329101605,10.375177001953,6.06611721856253,6.10693490505219,6.13106180940356,5.99076318740845,5.93997192382812,3.37599992752075,7.97200012207031,12.576000213623,5.4,9.08583354949951,7.9243335723877,32.7939643859863,613.015502929688,22.8400001525879,-1.32400000095367,24.1639995574951,2.7206666469574,4.93933343887329,16.7859992980957,1.76333343982697,82.7,8.4,5.4,1.17700090408325,23.6,18.1,20.2,21.8,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0144_M139","Bsal Consortium Germany"
"Germany",49.976417,6.474156,90,"0",2018-05-24,2018-05-31,2018-06-07,2018-06-17,2018-06-21,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,7,0,7,0,2,7,9,13.0384863717215,13.2093782697405,13.13441292899,14.942712402344,15.374932861328,6.06611721856253,6.10693490505219,6.13106180940356,6.04954862594604,5.95842504501343,10.4919996261597,15.4440002441406,20.4039993286133,7,9.08583354949951,7.9243335723877,32.7939643859863,613.015502929688,22.8400001525879,-1.32400000095367,24.1639995574951,2.7206666469574,4.93933343887329,16.7859992980957,1.76333343982697,82.7,8.4,5.4,1.17700090408325,23.6,18.1,20.2,21.8,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0164_BIT_2018_09","Bsal Consortium Germany"
"Germany",49.976417,6.474156,90,"0",2018-05-26,2018-06-02,2018-06-09,2018-06-19,2018-06-23,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,1,0,1,0,1,1,1,13.0384863717215,13.2093782697405,13.13441292899,17.695062255859,12.756433105469,6.06611721856253,6.10693490505219,6.13106180940356,6.02942514419556,5.93019342422485,10.4919996261597,15.4440002441406,20.4039993286133,7,9.08583354949951,7.9243335723877,32.7939643859863,613.015502929688,22.8400001525879,-1.32400000095367,24.1639995574951,2.7206666469574,4.93933343887329,16.7859992980957,1.76333343982697,82.7,8.4,5.4,1.17700090408325,23.6,18.1,20.2,21.8,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0165_BIT_2018_10","Bsal Consortium Germany"
"Germany",49.976417,6.474156,90,"0",2019-02-20,2019-02-27,2019-03-06,2019-03-16,2019-03-20,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,16,0,16,0,2,16,51,13.0384863717215,13.2093782697405,13.13441292899,8.61364135742201,5.358148193359,6.06611721856253,6.10693490505219,6.13106180940356,6.07728147506714,5.88207387924194,1.23600006103516,5.07599973678589,8.90799999237061,6.7,9.08583354949951,7.9243335723877,32.7939643859863,613.015502929688,22.8400001525879,-1.32400000095367,24.1639995574951,2.7206666469574,4.93933343887329,16.7859992980957,1.76333343982697,82.7,8.4,5.4,1.17700090408325,23.6,18.1,20.2,21.8,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5151_BIT_2019_16","Bsal Consortium Germany"
"Germany",50.009568,6.888018,91,"0",2019-03-16,2019-03-23,2019-03-30,2019-04-09,2019-04-13,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,3,0,3,0,3,3,5,9.07384934198288,7.60735764276426,7.1692240397135,9.92373046875002,1.38131103515605,5.36161427270798,5.21491997582572,5.26931040627616,5.83739185333252,5.64409923553467,3.02800011634827,7.53599977493286,12.0600004196167,5.8,8.70333290100098,7.7480001449585,32.2028274536133,616.938110351562,22.3880004882812,-1.67200005054474,24.060001373291,2.34866666793823,4.49399995803833,16.5026664733887,1.35933339595795,86.9,9.6,5.8,1.45947389602661,26,19.7,19.8,24.4,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6604_Wittlich_05","Bsal Consortium Germany"
"Germany",50.009568,6.888018,91,"0",2019-03-12,2019-03-19,2019-03-26,2019-04-05,2019-04-09,"Lissotriton","Lissotriton vulgaris",2,0,0,0,0,0,0,1,0,1,0,2,1,2,9.07384934198288,7.60735764276426,7.1692240397135,5.74083862304701,9.92373046875002,5.36161427270798,5.21491997582572,5.26931040627616,5.62242078781128,5.83739185333252,3.02800011634827,7.53599977493286,12.0600004196167,5.8,8.70333290100098,7.7480001449585,32.2028274536133,616.938110351562,22.3880004882812,-1.67200005054474,24.060001373291,2.34866666793823,4.49399995803833,16.5026664733887,1.35933339595795,86.9,9.6,5.8,1.45947389602661,26,19.7,19.8,24.4,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6603_Wittlich_02","Bsal Consortium Germany"
"Germany",50.009568,6.888018,91,"0",2019-03-16,2019-03-23,2019-03-30,2019-04-09,2019-04-13,"Lissotriton","Lissotriton vulgaris",2,0,0,0,0,0,0,1,0,1,0,3,1,5,9.07384934198288,7.60735764276426,7.1692240397135,9.92373046875002,1.38131103515605,5.36161427270798,5.21491997582572,5.26931040627616,5.83739185333252,5.64409923553467,3.02800011634827,7.53599977493286,12.0600004196167,5.8,8.70333290100098,7.7480001449585,32.2028274536133,616.938110351562,22.3880004882812,-1.67200005054474,24.060001373291,2.34866666793823,4.49399995803833,16.5026664733887,1.35933339595795,86.9,9.6,5.8,1.45947389602661,26,19.7,19.8,24.4,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6602_Wittlich_04","Bsal Consortium Germany"
"Germany",50.009568,6.888018,91,"0",2018-10-10,2018-10-17,2018-10-24,2018-11-03,2018-11-07,"Salamandra","Salamandra salamandra",3,0,20,0,20,0,0,20,0,20,0,1,20,20,9.07384934198288,7.60735764276426,7.1692240397135,6.37163696289105,10.827508544922,5.36161427270798,5.21491997582572,5.26931040627616,4.7831883430481,4.67368316650391,1.75999999046326,4.30399990081787,6.83599996566772,8.1,8.70333290100098,7.7480001449585,32.2028274536133,616.938110351562,22.3880004882812,-1.67200005054474,24.060001373291,2.34866666793823,4.49399995803833,16.5026664733887,1.35933339595795,86.9,9.6,5.8,1.45947389602661,26,19.7,19.8,24.4,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1727_WITL_2018_03","Bsal Consortium Germany"
"Germany",50.009568,6.888018,91,"0",2019-03-12,2019-03-19,2019-03-26,2019-04-05,2019-04-09,"Triturus","Triturus cristatus",3,0,0,0,0,0,0,1,0,1,0,2,1,2,9.07384934198288,7.60735764276426,7.1692240397135,5.74083862304701,9.92373046875002,5.36161427270798,5.21491997582572,5.26931040627616,5.62242078781128,5.83739185333252,3.02800011634827,7.53599977493286,12.0600004196167,5.8,8.70333290100098,7.7480001449585,32.2028274536133,616.938110351562,22.3880004882812,-1.67200005054474,24.060001373291,2.34866666793823,4.49399995803833,16.5026664733887,1.35933339595795,86.9,9.6,5.8,1.45947389602661,26,19.7,19.8,24.4,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6601_Wittlich_01","Bsal Consortium Germany"
"Germany",50.009568,6.888018,91,"0",2019-03-16,2019-03-23,2019-03-30,2019-04-09,2019-04-13,"Triturus","Triturus cristatus",3,0,0,0,0,0,0,1,0,1,0,3,1,5,9.07384934198288,7.60735764276426,7.1692240397135,9.92373046875002,1.38131103515605,5.36161427270798,5.21491997582572,5.26931040627616,5.83739185333252,5.64409923553467,3.02800011634827,7.53599977493286,12.0600004196167,5.8,8.70333290100098,7.7480001449585,32.2028274536133,616.938110351562,22.3880004882812,-1.67200005054474,24.060001373291,2.34866666793823,4.49399995803833,16.5026664733887,1.35933339595795,86.9,9.6,5.8,1.45947389602661,26,19.7,19.8,24.4,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6600_Wittlich_03","Bsal Consortium Germany"
"Germany",50.011122,6.244127,92,"0",2017-04-10,2017-04-17,2017-04-24,2017-05-04,2017-05-08,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,2,0,2,0,2,2,4,7.45429164341517,4.25522548130588,5.86813616071402,9.28798828125002,6.92202148437502,6.29305798666818,6.27765962055751,6.1966804095677,6.31656408309937,6.17833995819092,6.88000011444092,11.5600004196167,16.2439994812012,7.3,8.15166664123535,7.42733335494995,31.7733268737793,605.158447265625,21.3560009002686,-2.01999998092651,23.3760013580322,1.92133331298828,3.96600008010864,15.7366666793823,0.939333379268646,93.3,9.7,6.2,1.30864238739014,27.5,21.1,21.5,25.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0546_M236","Bsal Consortium Germany"
"Germany",50.011122,6.244127,92,"0",2017-04-10,2017-04-17,2017-04-24,2017-05-04,2017-05-08,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,2,0,2,0,2,2,4,7.45429164341517,4.25522548130588,5.86813616071402,9.28798828125002,6.92202148437502,6.29305798666818,6.27765962055751,6.1966804095677,6.31656408309937,6.17833995819092,6.88000011444092,11.5600004196167,16.2439994812012,7.3,8.15166664123535,7.42733335494995,31.7733268737793,605.158447265625,21.3560009002686,-2.01999998092651,23.3760013580322,1.92133331298828,3.96600008010864,15.7366666793823,0.939333379268646,93.3,9.7,6.2,1.30864238739014,27.5,21.1,21.5,25.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0549_M239","Bsal Consortium Germany"
"Germany",50.035977,6.372919,93,"0",2017-04-07,2017-04-14,2017-04-21,2017-05-01,2017-05-05,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,15,0,15,0,2,15,21,9.04186837332574,4.6763157435826,5.38210013253345,7.71181640625002,9.265863037109,6.15158605575562,6.15442384992327,6.07828944069999,6.06422901153564,6.08163118362427,7.01999998092651,11.7399997711182,16.4799995422363,7.3,8.32149982452393,7.42233324050903,31.7031154632568,606.65185546875,21.5879993438721,-1.82400000095367,23.4119987487793,2.06800007820129,4.14400005340576,15.9420003890991,1.09800004959106,92.7,9.6,6.2,1.29998435974121,27.1,20.7,21.7,25,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0846_M221","Bsal Consortium Germany"
"Germany",50.035977,6.372919,93,"0",2017-04-07,2017-04-14,2017-04-21,2017-05-01,2017-05-05,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,6,0,6,0,2,6,21,9.04186837332574,4.6763157435826,5.38210013253345,7.71181640625002,9.265863037109,6.15158605575562,6.15442384992327,6.07828944069999,6.06422901153564,6.08163118362427,7.01999998092651,11.7399997711182,16.4799995422363,7.3,8.32149982452393,7.42233324050903,31.7031154632568,606.65185546875,21.5879993438721,-1.82400000095367,23.4119987487793,2.06800007820129,4.14400005340576,15.9420003890991,1.09800004959106,92.7,9.6,6.2,1.29998435974121,27.1,20.7,21.7,25,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0845_M220","Bsal Consortium Germany"
"Germany",50.039648,6.417938,94,"1",2017-04-05,2017-04-12,2017-04-19,2017-04-29,2017-05-03,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,1,1,0,2,0,2,2,4,6.8437874930246,9.54545418875553,7.19436907087045,6.44356689453105,8.623620605469,6.11491758482797,6.02807361739023,6.01540681294033,6.03357124328613,6.30852460861206,7.48000001907349,12.3240003585815,17.1639995574951,7,8.85433292388916,7.60066652297974,32.0649108886719,608.040710449219,22.3199996948242,-1.38399994373322,23.7040004730225,2.55999994277954,4.7093334197998,16.4899997711182,1.59599995613098,86.1,8.7,5.7,1.17388496398926,24.6,19,20.8,22.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0472_M211","Bsal Consortium Germany"
"Germany",50.039648,6.417938,94,"0",2019-04-09,2019-04-16,2019-04-23,2019-05-03,2019-05-07,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,3,0,3,0,2,3,42,6.8437874930246,9.54545418875553,7.19436907087045,7.80901489257803,7.18435058593803,6.11491758482797,6.02807361739023,6.01540681294033,5.86845254898071,5.85935258865356,7.48000001907349,12.3240003585815,17.1639995574951,7,8.85433292388916,7.60066652297974,32.0649108886719,608.040710449219,22.3199996948242,-1.38399994373322,23.7040004730225,2.55999994277954,4.7093334197998,16.4899997711182,1.59599995613098,86.1,8.7,5.7,1.17388496398926,24.6,19,20.8,22.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5409_FUHR_2019_01","Bsal Consortium Germany"
"Germany",50.039648,6.417938,94,"1",2017-04-05,2017-04-12,2017-04-19,2017-04-29,2017-05-03,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,2,0,2,0,2,2,4,6.8437874930246,9.54545418875553,7.19436907087045,6.44356689453105,8.623620605469,6.11491758482797,6.02807361739023,6.01540681294033,6.03357124328613,6.30852460861206,7.48000001907349,12.3240003585815,17.1639995574951,7,8.85433292388916,7.60066652297974,32.0649108886719,608.040710449219,22.3199996948242,-1.38399994373322,23.7040004730225,2.55999994277954,4.7093334197998,16.4899997711182,1.59599995613098,86.1,8.7,5.7,1.17388496398926,24.6,19,20.8,22.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0474_M213","Bsal Consortium Germany"
"Germany",50.039648,6.417938,94,"0",2019-04-09,2019-04-16,2019-04-23,2019-05-03,2019-05-07,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,39,0,39,0,2,39,42,6.8437874930246,9.54545418875553,7.19436907087045,7.80901489257803,7.18435058593803,6.11491758482797,6.02807361739023,6.01540681294033,5.86845254898071,5.85935258865356,7.48000001907349,12.3240003585815,17.1639995574951,7,8.85433292388916,7.60066652297974,32.0649108886719,608.040710449219,22.3199996948242,-1.38399994373322,23.7040004730225,2.55999994277954,4.7093334197998,16.4899997711182,1.59599995613098,86.1,8.7,5.7,1.17388496398926,24.6,19,20.8,22.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5419_FUHR_2019_11","Bsal Consortium Germany"
"Germany",50.045353,6.53039,95,"0",2017-03-22,2017-03-29,2017-04-05,2017-04-15,2017-04-19,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,1,0,1,0,3,1,5,7.47067522321416,10.3532217843192,8.61500156947531,6.442712402344,1.61809692382803,6.180335521698,6.02979510171073,5.94602114813668,5.98380184173584,5.92108201980591,2.83200001716614,7.29199981689453,11.7679996490479,6,8.4995002746582,7.76766633987427,32.5061378479004,608.441711425781,22.0799999237061,-1.81599998474121,23.8959999084473,2.22533345222473,4.31733322143555,16.1546669006348,1.26133334636688,91.4,9.5,6,1.29805431365967,26.7,20.5,21.4,24.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1312_M182","Bsal Consortium Germany"
"Germany",50.045353,6.53039,95,"0",2017-03-22,2017-03-29,2017-04-05,2017-04-15,2017-04-19,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,1,0,1,0,3,1,5,7.47067522321416,10.3532217843192,8.61500156947531,6.442712402344,1.61809692382803,6.180335521698,6.02979510171073,5.94602114813668,5.98380184173584,5.92108201980591,2.83200001716614,7.29199981689453,11.7679996490479,6,8.4995002746582,7.76766633987427,32.5061378479004,608.441711425781,22.0799999237061,-1.81599998474121,23.8959999084473,2.22533345222473,4.31733322143555,16.1546669006348,1.26133334636688,91.4,9.5,6,1.29805431365967,26.7,20.5,21.4,24.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1311_M181","Bsal Consortium Germany"
"Germany",50.045353,6.53039,95,"0",2017-03-22,2017-03-29,2017-04-05,2017-04-15,2017-04-19,"Lissotriton","Lissotriton vulgaris",2,0,0,0,0,0,0,3,0,3,0,3,3,5,7.47067522321416,10.3532217843192,8.61500156947531,6.442712402344,1.61809692382803,6.180335521698,6.02979510171073,5.94602114813668,5.98380184173584,5.92108201980591,2.83200001716614,7.29199981689453,11.7679996490479,6,8.4995002746582,7.76766633987427,32.5061378479004,608.441711425781,22.0799999237061,-1.81599998474121,23.8959999084473,2.22533345222473,4.31733322143555,16.1546669006348,1.26133334636688,91.4,9.5,6,1.29805431365967,26.7,20.5,21.4,24.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1313_M183","Bsal Consortium Germany"
"Germany",50.053375,6.213533,96,"0",2016-03-02,2016-03-09,2016-03-16,2016-03-26,2016-03-30,"Salamandra","Salamandra salamandra",3,0,4,0,4,0,0,4,0,4,0,1,4,4,0.865655517578164,1.82286551339289,3.65888584681916,6.04088745117201,6.951745605469,7.13753972734724,7.0310503414699,6.88961103984288,6.8422794342041,6.9702525138855,0.416000008583069,4.04400014877319,7.68400001525879,8,8.13766670227051,7.49200010299683,31.9952163696289,604.248413085938,21.3400001525879,-2.07599997520447,23.4160003662109,1.92066669464111,3.95000004768372,15.7106666564941,0.930000007152557,94.9,9.8,6.3,1.3166184425354,28,21.5,21.9,26,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2701_73","Bsal Consortium Germany"
"Germany",50.057222,6.434027,97,"0",2018-05-23,2018-05-30,2018-06-06,2018-06-16,2018-06-20,"Bufo","Bufo bufo",1,0,0,0,0,0,0,1,0,1,0,3,1,22,10.1191999162946,8.82904139927445,8.12501743861614,16.776452636719,19.699578857422,6.14633711406163,6.14766778945923,6.14534225463867,6.20222234725952,6.12086963653564,9.9399995803833,14.6800003051758,19.4120006561279,7.7,8.36616706848145,7.45300006866455,31.8069305419922,604.9873046875,21.6639995574951,-1.76800000667572,23.431999206543,2.13800001144409,4.18400001525879,15.9833335876465,1.19133329391479,92.8,9.6,6.1,1.29997930526733,27.2,20.7,21.7,25.1,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0839_LKB_2018_22","Bsal Consortium Germany"
"Germany",50.057222,6.434027,97,"0",2017-04-05,2017-04-12,2017-04-19,2017-04-29,2017-05-03,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,6,0,6,0,2,6,18,10.1191999162946,8.82904139927445,8.12501743861614,6.44356689453105,8.623620605469,6.14633711406163,6.14766778945923,6.14534225463867,6.03357124328613,6.30852460861206,7.04400014877319,11.7960004806519,16.5599994659424,7.3,8.36616706848145,7.45300006866455,31.8069305419922,604.9873046875,21.6639995574951,-1.76800000667572,23.431999206543,2.13800001144409,4.18400001525879,15.9833335876465,1.19133329391479,92.8,9.6,6.1,1.29997930526733,27.2,20.7,21.7,25.1,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0805_M199","Bsal Consortium Germany"
"Germany",50.057222,6.434027,97,"0",2017-04-07,2017-04-14,2017-04-21,2017-05-01,2017-05-05,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,1,0,1,0,1,1,1,10.1191999162946,8.82904139927445,8.12501743861614,7.71181640625002,9.265863037109,6.14633711406163,6.14766778945923,6.14534225463867,6.06422901153564,6.08163118362427,7.04400014877319,11.7960004806519,16.5599994659424,7.3,8.36616706848145,7.45300006866455,31.8069305419922,604.9873046875,21.6639995574951,-1.76800000667572,23.431999206543,2.13800001144409,4.18400001525879,15.9833335876465,1.19133329391479,92.8,9.6,6.1,1.29997930526733,27.2,20.7,21.7,25.1,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0817_M192","Bsal Consortium Germany"
"Germany",50.057222,6.434027,97,"0",2018-05-23,2018-05-30,2018-06-06,2018-06-16,2018-06-20,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,4,0,4,0,3,4,22,10.1191999162946,8.82904139927445,8.12501743861614,16.776452636719,19.699578857422,6.14633711406163,6.14766778945923,6.14534225463867,6.20222234725952,6.12086963653564,9.9399995803833,14.6800003051758,19.4120006561279,7.7,8.36616706848145,7.45300006866455,31.8069305419922,604.9873046875,21.6639995574951,-1.76800000667572,23.431999206543,2.13800001144409,4.18400001525879,15.9833335876465,1.19133329391479,92.8,9.6,6.1,1.29997930526733,27.2,20.7,21.7,25.1,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0835_LKB_2018_18","Bsal Consortium Germany"
"Germany",50.057222,6.434027,97,"0",2019-03-20,2019-03-27,2019-04-03,2019-04-13,2019-04-17,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,11,0,11,0,2,11,20,10.1191999162946,8.82904139927445,8.12501743861614,1.37325439453105,10.267205810547,6.14633711406163,6.14766778945923,6.14534225463867,6.02395915985107,6.08051872253418,2.85999989509583,7.13600015640259,11.3920001983643,6.1,8.36616706848145,7.45300006866455,31.8069305419922,604.9873046875,21.6639995574951,-1.76800000667572,23.431999206543,2.13800001144409,4.18400001525879,15.9833335876465,1.19133329391479,92.8,9.6,6.1,1.29997930526733,27.2,20.7,21.7,25.1,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5819_LKB_2019_11","Bsal Consortium Germany"
"Germany",50.057222,6.434027,97,"0",2017-04-04,2017-04-11,2017-04-18,2017-04-28,2017-05-02,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,4,0,4,0,1,4,4,10.1191999162946,8.82904139927445,8.12501743861614,4.46108398437502,7.74697265625002,6.14633711406163,6.14766778945923,6.14534225463867,6.09314250946045,6.05949449539185,7.04400014877319,11.7960004806519,16.5599994659424,7.3,8.36616706848145,7.45300006866455,31.8069305419922,604.9873046875,21.6639995574951,-1.76800000667572,23.431999206543,2.13800001144409,4.18400001525879,15.9833335876465,1.19133329391479,92.8,9.6,6.1,1.29997930526733,27.2,20.7,21.7,25.1,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0796_M188","Bsal Consortium Germany"
