materialSampleID,country,ADM0,ADM1,ADM2,ADM3,ADM4,Locality,N,E,date,year,month,day,genus,species,scientific,nativeStatus,susceptibility,basisOfRecord,sampleType,sampleRemarks,diseaseTested,testMethod,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,diagnosticLab,individualCount,specimenDisposition,lifeStage,sex,soilMoisture,tmin,tmax,prec,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,collectorList,Sample_bcid,expeditionCode,projectId,comments
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Bijie,Gonglongping,,"Guizhou, Bijie, gonglongping",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dates and number of individuals on 'Table1 (Sheet 1)' don't match 'Table1 (Sheet 2)'
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",27.14029,104.590781,4/5/2017,2017,4,5,Tylototriton,kweichowensis,Tylototriton kweichowensis,,,,swab,pool,Bsal,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dates, number of individuals, and locality on 'Table1 (Sheet 1)' for this row don't match the data on 'Table1 (Sheet 2)'"
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,4/5/2017,2017,4,5,Paramesotriton,caudopunctatus,Paramesotriton caudopunctatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Bijie,Tianqingqiao,,"Guizhou, Bijie, tianqingqiao",27.22049,105.191802,5/14/2017,2017,5,14,Paramesotriton,zhijinensis,Paramesotriton zhijinensis,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,5/16/2017,2017,5,16,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Guizhou,Qiandongnan Miao and Dong Autonomous Prefecture,Leishan,Leigongshan,"Guizhou, Leishan, leigongshan",26.366522,108.159327,5/16/2017,2017,5,16,Pachytriton,inexpectatus,Pachytriton inexpectatus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
